0.33087810000870377	-0.0073
0.33370059996377677	-0.0073
0.337581800064072	-0.0049
0.34061459999065846	-0.0073
0.34366919996682554	-0.0049
0.34667220001574606	-0.0073
0.34959570004139096	-0.0073
0.3526296999771148	-0.0049
0.3566387000028044	-0.0049
0.35965320002287626	-0.0049
0.3626061000395566	-0.0049
0.36567199998535216	-0.0049
0.36870500002987683	-0.0049
0.3716293000616133	-0.0049
0.3746489000041038	-0.0049
0.3776289999950677	-0.0049
0.38048409996554255	-0.0049
0.3835164000047371	-0.0049
0.3866089000366628	-0.0024
0.3895392999984324	-0.0049
0.39358420006465167	-0.0073
0.39660099998582155	-0.0049
0.39958079997450113	-0.0049
0.4025656000012532	-0.0049
0.40554429998155683	-0.0024
0.408611600054428	-0.0073
0.411564200068824	-0.0024
0.41457869997248054	-0.0024
0.41757950000464916	-0.0024
0.42060910002328455	-0.0024
0.4235744000179693	-0.0049
0.42657440004404634	-0.0024
0.42957500007469207	-0.0049
0.43357930006459355	-0.0024
0.4365834000054747	-0.0049
0.4395754999713972	-0.0024
0.4425263999728486	-0.0024
0.44583240000065416	-0.0024
0.44880510005168617	-0.0049
0.45254620001651347	-0.0049
0.4555755000328645	-0.0049
0.45854240003973246	-0.0024
0.4617345000151545	-0.0049
0.4646675999974832	-0.0024
0.46781220007687807	-0.0024
0.4707260000286624	-0.0024
0.47372510004788637	-0.0024
0.47675410006195307	-0.0049
0.47981170006096363	-0.0024
0.48281560000032187	-0.0024
0.48576329997740686	-0.0024
0.4895963000599295	-0.0049
0.49283400003332645	-0.0024
0.49558470002375543	-0.0024
0.4987571999663487	-0.0024
0.501569600077346	-0.0024
0.5047959999646991	-0.0049
0.5075881000375375	-0.0024
0.5107435999670997	-0.0049
0.5138161000795662	0.0000
0.5167387999827042	-0.0024
0.5198085000738502	-0.0049
0.5225650999927893	-0.0024
0.5255689000478014	-0.0024
0.5297365000005811	-0.0024
0.5325907999649644	-0.0049
0.5355485000181943	0.0000
0.5385567999910563	-0.0024
0.5416242000646889	-0.0024
0.5445963999954984	-0.0024
0.5486290999688208	0.0000
0.5515513999853283	-0.0024
0.5546033000573516	-0.0024
0.5576109000248834	-0.0024
0.5605843999655917	-0.0024
0.563617300009355	-0.0024
0.56659609999042	-0.0024
0.5696180000668392	0.0000
0.5729772000340745	-0.0024
0.5756599999731407	0.0000
0.5786311000119895	-0.0024
0.5815401000436395	-0.0024
0.5855787000618875	0.0000
0.588506200001575	0.0000
0.5916774000506848	0.0000
0.5945396000752226	0.0000
